item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM00426,TXN00137,PROD0475,3,2623.12,0,7869.36
ITEM00427,TXN00137,PROD0494,2,2105.38,15,3579.15
ITEM00428,TXN00137,PROD0317,1,2273.92,15,1932.83
ITEM00429,TXN00137,PROD0371,1,3889.47,10,3500.52
ITEM00430,TXN00138,PROD0048,3,4758.41,0,14275.23
ITEM00431,TXN00138,PROD0225,1,1252.76,5,1190.12
ITEM00432,TXN00139,PROD0442,2,967.36,5,1837.98
ITEM00433,TXN00139,PROD0355,1,1811.82,5,1721.23
ITEM00434,TXN00139,PROD0086,3,503.12,5,1433.89
ITEM00435,TXN00140,PROD0366,3,5175.36,10,13973.47
ITEM00436,TXN00141,PROD0377,3,1223.59,10,3303.69
ITEM00437,TXN00141,PROD0116,1,4621.58,15,3928.34
ITEM00438,TXN00141,PROD0133,3,3146.15,15,8022.68
ITEM00439,TXN00141,PROD0352,3,5891.97,0,17675.91
ITEM00440,TXN00142,PROD0301,1,2547.11,10,2292.4
ITEM00441,TXN00142,PROD0112,3,1057.41,15,2696.4
ITEM00442,TXN00142,PROD0251,1,32976.06,15,28029.65
ITEM00443,TXN00142,PROD0216,3,965.06,0,2895.18
ITEM00444,TXN00143,PROD0210,1,1617.47,15,1374.85
ITEM00445,TXN00143,PROD0347,3,1338.24,0,4014.72
ITEM00446,TXN00143,PROD0397,2,3921.71,0,7843.42
ITEM00447,TXN00143,PROD0119,2,17333.23,5,32933.14
ITEM00448,TXN00144,PROD0333,3,2591.56,5,7385.95
ITEM00449,TXN00145,PROD0203,3,4697.32,5,13387.36
ITEM00450,TXN00145,PROD0140,3,1017.61,15,2594.91
ITEM00451,TXN00146,PROD0190,2,3769.92,15,6408.86
ITEM00452,TXN00146,PROD0378,3,620.08,10,1674.22
ITEM00453,TXN00147,PROD0006,3,1628.88,5,4642.31
ITEM00454,TXN00147,PROD0371,2,3889.47,0,7778.94
ITEM00455,TXN00147,PROD0098,3,1725.96,5,4918.99
ITEM00456,TXN00147,PROD0241,3,2950.25,10,7965.68
ITEM00457,TXN00147,PROD0251,1,32976.06,10,29678.45
ITEM00458,TXN00148,PROD0196,2,5192.74,0,10385.48
ITEM00459,TXN00148,PROD0351,2,5000.29,0,10000.58
ITEM00460,TXN00148,PROD0279,3,489.65,0,1468.95
ITEM00461,TXN00148,PROD0050,2,1409.31,15,2395.83
ITEM00462,TXN00148,PROD0335,3,4383.16,10,11834.53
ITEM00463,TXN00149,PROD0001,1,3591.04,5,3411.49
ITEM00464,TXN00150,PROD0175,1,9109.64,0,9109.64
ITEM00465,TXN00150,PROD0120,3,2413.58,15,6154.63
ITEM00466,TXN00150,PROD0129,3,45081.42,5,128482.05
ITEM00467,TXN00150,PROD0427,3,2304.23,10,6221.42
ITEM00468,TXN00151,PROD0447,3,5938.17,15,15142.33
ITEM00469,TXN00151,PROD0302,2,4650.18,5,8835.34
ITEM00470,TXN00152,PROD0110,2,1933.35,15,3286.69
ITEM00471,TXN00152,PROD0142,2,990.49,10,1782.88
ITEM00472,TXN00153,PROD0474,1,32060.47,15,27251.4
ITEM00473,TXN00153,PROD0238,2,799.64,5,1519.32
ITEM00474,TXN00153,PROD0339,2,894.3,15,1520.31
ITEM00475,TXN00153,PROD0022,2,989.9,15,1682.83
ITEM00476,TXN00154,PROD0472,3,3791.91,15,9669.37
ITEM00477,TXN00154,PROD0028,1,5243.27,0,5243.27
ITEM00478,TXN00154,PROD0469,2,6596.78,5,12533.88
ITEM00479,TXN00154,PROD0304,1,291.29,5,276.73
ITEM00480,TXN00154,PROD0275,2,3306.01,10,5950.82
ITEM00481,TXN00155,PROD0246,3,14783.23,0,44349.69
ITEM00482,TXN00155,PROD0323,3,1645.98,0,4937.94
ITEM00483,TXN00155,PROD0454,1,1241.31,5,1179.24
ITEM00484,TXN00156,PROD0305,2,4425.5,5,8408.45
ITEM00485,TXN00156,PROD0021,3,47407.7,10,128000.79
ITEM00486,TXN00156,PROD0452,3,11818.09,0,35454.27
ITEM00487,TXN00156,PROD0420,2,3493.52,10,6288.34
ITEM00488,TXN00156,PROD0418,1,3243.99,5,3081.79
ITEM00489,TXN00157,PROD0296,2,3121.77,5,5931.36
ITEM00490,TXN00157,PROD0449,3,1300.92,0,3902.76
ITEM00491,TXN00157,PROD0267,3,2944.28,5,8391.2
ITEM00492,TXN00157,PROD0192,2,5246.52,15,8919.08
ITEM00493,TXN00158,PROD0319,3,2606.24,10,7036.85
ITEM00494,TXN00158,PROD0170,2,3219.71,5,6117.45
ITEM00495,TXN00158,PROD0305,3,4425.5,10,11948.85
ITEM00496,TXN00159,PROD0464,3,1124.88,15,2868.44
ITEM00497,TXN00159,PROD0324,2,5354.42,0,10708.84
ITEM00498,TXN00159,PROD0283,3,538.14,5,1533.7
ITEM00499,TXN00159,PROD0179,1,4315.03,5,4099.28
ITEM00500,TXN00160,PROD0215,3,5220.99,5,14879.82
ITEM00501,TXN00160,PROD0402,2,1099.77,0,2199.54
ITEM00502,TXN00160,PROD0044,1,7576.98,10,6819.28
ITEM00503,TXN00161,PROD0205,1,4797.91,10,4318.12
ITEM00504,TXN00161,PROD0320,3,8756.99,0,26270.97
ITEM00505,TXN00161,PROD0386,1,49807.89,10,44827.1
ITEM00506,TXN00162,PROD0203,3,4697.32,0,14091.96
ITEM00507,TXN00163,PROD0328,1,379.57,5,360.59
ITEM00508,TXN00163,PROD0436,2,1298.53,15,2207.5
ITEM00509,TXN00164,PROD0477,1,887.63,10,798.87
ITEM00510,TXN00164,PROD0429,1,40566.36,15,34481.41
ITEM00511,TXN00164,PROD0174,2,5265.98,5,10005.36
ITEM00512,TXN00164,PROD0183,3,1814.45,5,5171.18
ITEM00513,TXN00165,PROD0296,1,3121.77,0,3121.77
ITEM00514,TXN00165,PROD0453,3,4228.97,10,11418.22
ITEM00515,TXN00165,PROD0328,3,379.57,10,1024.84
ITEM00516,TXN00165,PROD0202,1,2345.95,5,2228.65
ITEM00517,TXN00166,PROD0258,2,9620.74,5,18279.41
ITEM00518,TXN00166,PROD0414,3,722.36,5,2058.73
ITEM00519,TXN00166,PROD0408,2,3796.34,0,7592.68
ITEM00520,TXN00166,PROD0001,3,3591.04,15,9157.15
ITEM00521,TXN00166,PROD0279,3,489.65,0,1468.95
ITEM00522,TXN00167,PROD0062,1,4978.5,5,4729.57
ITEM00523,TXN00167,PROD0486,3,26492.75,0,79478.25
ITEM00524,TXN00168,PROD0402,2,1099.77,15,1869.61
ITEM00525,TXN00168,PROD0441,2,1936.21,10,3485.18
ITEM00526,TXN00168,PROD0205,2,4797.91,5,9116.03
ITEM00527,TXN00168,PROD0228,1,3113.16,0,3113.16
ITEM00528,TXN00169,PROD0349,3,4108.18,10,11092.09
ITEM00529,TXN00169,PROD0317,2,2273.92,10,4093.06
ITEM00530,TXN00169,PROD0264,1,2196.88,0,2196.88
ITEM00531,TXN00169,PROD0115,3,4602.18,10,12425.89
ITEM00532,TXN00170,PROD0140,3,1017.61,10,2747.55
ITEM00533,TXN00170,PROD0032,1,20331.59,15,17281.85
ITEM00534,TXN00171,PROD0204,2,3080.28,5,5852.53
ITEM00535,TXN00171,PROD0423,2,15003.56,10,27006.41
ITEM00536,TXN00171,PROD0121,1,46236.5,15,39301.03
ITEM00537,TXN00172,PROD0188,1,49942.77,5,47445.63
ITEM00538,TXN00172,PROD0267,3,2944.28,5,8391.2
ITEM00539,TXN00172,PROD0287,1,7656.4,0,7656.4
ITEM00540,TXN00172,PROD0201,1,306.15,10,275.53
ITEM00541,TXN00172,PROD0040,2,325.18,15,552.81
ITEM00542,TXN00173,PROD0208,1,1172.94,15,997.0
ITEM00543,TXN00173,PROD0467,2,1896.99,10,3414.58
ITEM00544,TXN00173,PROD0434,2,7768.82,10,13983.88
ITEM00545,TXN00174,PROD0482,2,811.32,0,1622.64
ITEM00546,TXN00174,PROD0196,1,5192.74,5,4933.1
ITEM00547,TXN00175,PROD0037,3,4969.52,0,14908.56
ITEM00548,TXN00176,PROD0413,2,32635.39,5,62007.24
ITEM00549,TXN00176,PROD0089,2,283.2,5,538.08
ITEM00550,TXN00176,PROD0403,3,1014.8,5,2892.18
ITEM00551,TXN00176,PROD0159,2,4795.57,0,9591.14
ITEM00552,TXN00177,PROD0469,2,6596.78,15,11214.53
ITEM00553,TXN00178,PROD0243,1,5541.85,5,5264.76
ITEM00554,TXN00178,PROD0454,2,1241.31,15,2110.23
ITEM00555,TXN00178,PROD0379,1,3678.36,10,3310.52
ITEM00556,TXN00179,PROD0199,2,32789.43,10,59020.97
ITEM00557,TXN00179,PROD0205,1,4797.91,10,4318.12
ITEM00558,TXN00179,PROD0206,1,1524.15,5,1447.94
ITEM00559,TXN00179,PROD0156,1,40190.85,0,40190.85
ITEM00560,TXN00180,PROD0409,1,1871.17,15,1590.49
ITEM00561,TXN00180,PROD0379,3,3678.36,5,10483.33
ITEM00562,TXN00180,PROD0058,1,5400.4,0,5400.4
ITEM00563,TXN00180,PROD0344,3,5508.75,5,15699.94
ITEM00564,TXN00180,PROD0213,2,745.92,15,1268.06
ITEM00565,TXN00181,PROD0191,3,983.27,10,2654.83
ITEM00566,TXN00182,PROD0062,1,4978.5,0,4978.5
ITEM00567,TXN00182,PROD0478,2,18776.55,15,31920.13
ITEM00568,TXN00182,PROD0174,3,5265.98,15,13428.25
ITEM00569,TXN00182,PROD0408,3,3796.34,10,10250.12
ITEM00570,TXN00183,PROD0402,2,1099.77,5,2089.56
ITEM00571,TXN00184,PROD0344,2,5508.75,15,9364.88
ITEM00572,TXN00184,PROD0198,3,523.88,10,1414.48
ITEM00573,TXN00184,PROD0426,2,7949.86,15,13514.76
ITEM00574,TXN00185,PROD0105,3,3689.06,5,10513.82
ITEM00575,TXN00185,PROD0184,2,551.9,15,938.23
ITEM00576,TXN00186,PROD0032,2,20331.59,10,36596.86
ITEM00577,TXN00186,PROD0251,1,32976.06,0,32976.06
ITEM00578,TXN00186,PROD0110,2,1933.35,10,3480.03
ITEM00579,TXN00186,PROD0220,2,4967.64,5,9438.52
ITEM00580,TXN00186,PROD0196,3,5192.74,5,14799.31
ITEM00581,TXN00187,PROD0015,3,551.63,10,1489.4
ITEM00582,TXN00187,PROD0085,2,917.34,10,1651.21
ITEM00583,TXN00187,PROD0302,2,4650.18,15,7905.31
ITEM00584,TXN00187,PROD0422,2,4462.16,15,7585.67
ITEM00585,TXN00188,PROD0020,1,3766.72,10,3390.05
ITEM00586,TXN00188,PROD0114,2,4049.4,0,8098.8
ITEM00587,TXN00188,PROD0165,1,33835.08,0,33835.08
ITEM00588,TXN00188,PROD0003,1,1728.17,0,1728.17
ITEM00589,TXN00188,PROD0275,1,3306.01,0,3306.01
ITEM00590,TXN00189,PROD0197,1,2794.26,15,2375.12
ITEM00591,TXN00189,PROD0363,3,668.1,10,1803.87
ITEM00592,TXN00189,PROD0103,3,1378.24,5,3927.98
ITEM00593,TXN00190,PROD0176,1,1259.12,0,1259.12
ITEM00594,TXN00190,PROD0488,1,29570.7,10,26613.63
ITEM00595,TXN00190,PROD0230,1,930.1,5,883.6
ITEM00596,TXN00190,PROD0384,2,46568.9,10,83824.02
ITEM00597,TXN00190,PROD0492,1,28364.79,0,28364.79
ITEM00598,TXN00191,PROD0359,1,4353.43,10,3918.09
ITEM00599,TXN00191,PROD0065,1,450.45,0,450.45
ITEM00600,TXN00192,PROD0350,1,1648.29,15,1401.05
ITEM00601,TXN00192,PROD0100,3,5371.84,15,13698.19
ITEM00602,TXN00192,PROD0425,3,2118.11,0,6354.33
ITEM00603,TXN00192,PROD0055,2,636.29,10,1145.32
ITEM00604,TXN00192,PROD0153,3,1084.8,15,2766.24
ITEM00605,TXN00193,PROD0326,1,502.38,15,427.02
ITEM00606,TXN00193,PROD0468,2,30527.44,0,61054.88
ITEM00607,TXN00193,PROD0222,2,1067.68,5,2028.59
ITEM00608,TXN00193,PROD0408,1,3796.34,15,3226.89
ITEM00609,TXN00194,PROD0444,2,13362.0,5,25387.8
ITEM00610,TXN00194,PROD0193,2,1531.45,0,3062.9
ITEM00611,TXN00194,PROD0288,3,1824.87,5,5200.88
ITEM00612,TXN00194,PROD0332,3,3560.35,5,10147.0
ITEM00613,TXN00194,PROD0066,2,3136.76,10,5646.17
ITEM00614,TXN00195,PROD0436,2,1298.53,0,2597.06
ITEM00615,TXN00195,PROD0016,3,37272.23,10,100635.02
ITEM00616,TXN00196,PROD0340,2,3359.6,0,6719.2
ITEM00617,TXN00196,PROD0050,2,1409.31,10,2536.76
ITEM00618,TXN00196,PROD0022,2,989.9,0,1979.8
ITEM00619,TXN00197,PROD0151,3,1183.3,10,3194.91
ITEM00620,TXN00197,PROD0054,1,3681.55,0,3681.55
ITEM00621,TXN00197,PROD0022,3,989.9,5,2821.21
ITEM00622,TXN00197,PROD0190,1,3769.92,0,3769.92
ITEM00623,TXN00198,PROD0469,1,6596.78,5,6266.94
ITEM00624,TXN00199,PROD0104,2,4137.86,0,8275.72
ITEM00625,TXN00199,PROD0146,3,2791.92,10,7538.18
ITEM00626,TXN00199,PROD0457,1,662.9,10,596.61
ITEM00627,TXN00199,PROD0214,3,6057.22,15,15445.91
ITEM00628,TXN00200,PROD0203,3,4697.32,0,14091.96
ITEM00629,TXN00200,PROD0403,2,1014.8,15,1725.16
ITEM00630,TXN00200,PROD0233,3,1239.41,15,3160.5
ITEM00631,TXN00200,PROD0266,3,6670.36,15,17009.42
ITEM00632,TXN00200,PROD0423,1,15003.56,10,13503.2
ITEM00633,TXN00201,PROD0256,1,1554.13,5,1476.42
ITEM00634,TXN00201,PROD0013,3,6274.21,10,16940.37
ITEM00635,TXN00202,PROD0173,3,3329.34,10,8989.22
ITEM00636,TXN00202,PROD0206,3,1524.15,0,4572.45
ITEM00637,TXN00202,PROD0305,2,4425.5,5,8408.45
ITEM00638,TXN00203,PROD0180,2,1408.7,15,2394.79
ITEM00639,TXN00204,PROD0261,2,1198.64,0,2397.28
ITEM00640,TXN00204,PROD0129,3,45081.42,0,135244.26
ITEM00641,TXN00205,PROD0428,3,2838.44,10,7663.79
ITEM00642,TXN00206,PROD0290,1,2650.36,5,2517.84
ITEM00643,TXN00207,PROD0003,2,1728.17,5,3283.52
ITEM00644,TXN00207,PROD0382,2,691.81,5,1314.44
ITEM00645,TXN00207,PROD0051,3,9072.86,10,24496.72
ITEM00646,TXN00207,PROD0126,3,2400.12,0,7200.36
ITEM00647,TXN00207,PROD0445,2,48149.82,15,81854.69
ITEM00648,TXN00208,PROD0167,2,3412.95,5,6484.6
ITEM00649,TXN00208,PROD0355,1,1811.82,10,1630.64
ITEM00650,TXN00208,PROD0376,1,1033.79,5,982.1
ITEM00651,TXN00209,PROD0409,2,1871.17,15,3180.99
ITEM00652,TXN00209,PROD0331,3,5008.21,0,15024.63
ITEM00653,TXN00210,PROD0137,1,7628.4,0,7628.4
ITEM00654,TXN00210,PROD0014,2,8145.41,5,15476.28
ITEM00655,TXN00210,PROD0469,2,6596.78,0,13193.56
ITEM00656,TXN00211,PROD0412,2,45831.69,10,82497.04
ITEM00657,TXN00212,PROD0240,1,9955.45,15,8462.13
ITEM00658,TXN00212,PROD0098,1,1725.96,0,1725.96
ITEM00659,TXN00212,PROD0095,2,1188.47,0,2376.94
ITEM00660,TXN00212,PROD0359,3,4353.43,15,11101.25
ITEM00661,TXN00213,PROD0446,1,1995.05,10,1795.55
ITEM00662,TXN00213,PROD0402,2,1099.77,15,1869.61
ITEM00663,TXN00213,PROD0030,3,3244.32,5,9246.31
ITEM00664,TXN00213,PROD0377,1,1223.59,5,1162.41
ITEM00665,TXN00214,PROD0065,2,450.45,0,900.9
ITEM00666,TXN00214,PROD0346,3,3924.65,10,10596.56
ITEM00667,TXN00214,PROD0173,2,3329.34,5,6325.75
ITEM00668,TXN00214,PROD0372,1,5139.71,15,4368.75
ITEM00669,TXN00215,PROD0138,1,15535.82,10,13982.24
ITEM00670,TXN00215,PROD0088,2,3620.42,5,6878.8
ITEM00671,TXN00215,PROD0419,2,6399.1,10,11518.38
ITEM00672,TXN00215,PROD0182,3,1781.68,5,5077.79
ITEM00673,TXN00216,PROD0173,1,3329.34,10,2996.41
ITEM00674,TXN00216,PROD0068,2,2681.69,15,4558.87
ITEM00675,TXN00216,PROD0251,2,32976.06,15,56059.3
ITEM00676,TXN00217,PROD0332,2,3560.35,10,6408.63
ITEM00677,TXN00217,PROD0162,2,1986.89,0,3973.78
ITEM00678,TXN00217,PROD0467,1,1896.99,10,1707.29
ITEM00679,TXN00217,PROD0404,1,25494.14,15,21670.02
ITEM00680,TXN00217,PROD0193,3,1531.45,15,3905.2
ITEM00681,TXN00218,PROD0298,2,3001.63,15,5102.77
ITEM00682,TXN00218,PROD0342,2,3900.4,5,7410.76
ITEM00683,TXN00218,PROD0350,1,1648.29,15,1401.05
ITEM00684,TXN00219,PROD0094,1,18120.2,15,15402.17
ITEM00685,TXN00219,PROD0315,3,5851.55,0,17554.65
ITEM00686,TXN00219,PROD0044,1,7576.98,5,7198.13
ITEM00687,TXN00219,PROD0416,1,3420.19,0,3420.19
ITEM00688,TXN00219,PROD0284,3,1462.7,15,3729.89
ITEM00689,TXN00220,PROD0233,2,1239.41,10,2230.94
ITEM00690,TXN00221,PROD0407,2,3353.46,15,5700.88
ITEM00691,TXN00221,PROD0304,2,291.29,15,495.19
ITEM00692,TXN00222,PROD0222,3,1067.68,0,3203.04
ITEM00693,TXN00223,PROD0078,1,4645.73,5,4413.44
ITEM00694,TXN00223,PROD0244,1,1707.21,15,1451.13
ITEM00695,TXN00223,PROD0370,1,3117.12,10,2805.41
ITEM00696,TXN00223,PROD0306,2,4821.76,0,9643.52
ITEM00697,TXN00224,PROD0330,1,5001.68,10,4501.51
ITEM00698,TXN00225,PROD0187,3,794.16,15,2025.11
ITEM00699,TXN00225,PROD0210,2,1617.47,5,3073.19
ITEM00700,TXN00225,PROD0207,1,1674.67,15,1423.47
ITEM00701,TXN00225,PROD0220,2,4967.64,5,9438.52
ITEM00702,TXN00225,PROD0403,2,1014.8,0,2029.6
ITEM00703,TXN00226,PROD0147,2,1156.56,10,2081.81
ITEM00704,TXN00226,PROD0251,3,32976.06,15,84088.95
ITEM00705,TXN00226,PROD0469,3,6596.78,10,17811.31
ITEM00706,TXN00226,PROD0274,3,4647.85,15,11852.02
ITEM00707,TXN00227,PROD0162,1,1986.89,0,1986.89
ITEM00708,TXN00227,PROD0057,2,2750.97,15,4676.65
ITEM00709,TXN00227,PROD0402,2,1099.77,15,1869.61
ITEM00710,TXN00227,PROD0153,1,1084.8,5,1030.56
ITEM00711,TXN00227,PROD0043,1,6757.19,15,5743.61
ITEM00712,TXN00228,PROD0110,1,1933.35,10,1740.01
ITEM00713,TXN00228,PROD0126,2,2400.12,10,4320.22
ITEM00714,TXN00228,PROD0227,2,934.07,15,1587.92
ITEM00715,TXN00228,PROD0133,1,3146.15,5,2988.84
ITEM00716,TXN00229,PROD0368,2,3828.24,5,7273.66
ITEM00717,TXN00229,PROD0136,3,922.29,0,2766.87
ITEM00718,TXN00229,PROD0378,3,620.08,10,1674.22
ITEM00719,TXN00230,PROD0441,2,1936.21,15,3291.56
ITEM00720,TXN00231,PROD0011,3,4779.95,15,12188.87
ITEM00721,TXN00231,PROD0247,3,3470.44,5,9890.75
ITEM00722,TXN00231,PROD0137,3,7628.4,15,19452.42
ITEM00723,TXN00231,PROD0432,3,7053.27,5,20101.82
ITEM00724,TXN00231,PROD0049,2,1214.47,10,2186.05
ITEM00725,TXN00232,PROD0445,3,48149.82,10,130004.51
ITEM00726,TXN00232,PROD0227,1,934.07,5,887.37
ITEM00727,TXN00233,PROD0443,3,9926.37,15,25312.24
ITEM00728,TXN00233,PROD0113,2,3719.85,15,6323.74
ITEM00729,TXN00233,PROD0399,2,1625.02,10,2925.04
ITEM00730,TXN00233,PROD0337,1,6530.94,5,6204.39
ITEM00731,TXN00233,PROD0394,1,19857.17,15,16878.59
ITEM00732,TXN00234,PROD0110,3,1933.35,5,5510.05
ITEM00733,TXN00234,PROD0218,2,4544.19,5,8633.96
ITEM00734,TXN00234,PROD0279,3,489.65,15,1248.61
ITEM00735,TXN00234,PROD0176,3,1259.12,5,3588.49
ITEM00736,TXN00234,PROD0462,3,7459.07,15,19020.63
ITEM00737,TXN00235,PROD0011,2,4779.95,10,8603.91
ITEM00738,TXN00235,PROD0030,1,3244.32,15,2757.67
ITEM00739,TXN00235,PROD0326,2,502.38,0,1004.76
ITEM00740,TXN00235,PROD0294,2,2835.38,15,4820.15
ITEM00741,TXN00236,PROD0163,2,2931.16,15,4982.97
ITEM00742,TXN00236,PROD0368,3,3828.24,10,10336.25
ITEM00743,TXN00237,PROD0356,1,3779.58,0,3779.58
ITEM00744,TXN00237,PROD0192,2,5246.52,0,10493.04
ITEM00745,TXN00238,PROD0399,3,1625.02,0,4875.06
ITEM00746,TXN00238,PROD0082,3,13468.09,15,34343.63
ITEM00747,TXN00238,PROD0410,3,2883.96,5,8219.29
ITEM00748,TXN00238,PROD0277,3,1272.22,15,3244.16
ITEM00749,TXN00238,PROD0338,2,4562.9,15,7756.93
ITEM00750,TXN00239,PROD0146,2,2791.92,0,5583.84
ITEM00751,TXN00240,PROD0388,2,3102.23,15,5273.79
ITEM00752,TXN00240,PROD0181,2,1327.86,15,2257.36
ITEM00753,TXN00240,PROD0248,2,32677.8,15,55552.26
ITEM00754,TXN00241,PROD0151,2,1183.3,5,2248.27
ITEM00755,TXN00241,PROD0009,3,36415.16,0,109245.48
ITEM00756,TXN00241,PROD0193,3,1531.45,5,4364.63
ITEM00757,TXN00241,PROD0172,2,1150.83,10,2071.49
ITEM00758,TXN00242,PROD0015,1,551.63,10,496.47
ITEM00759,TXN00242,PROD0058,2,5400.4,10,9720.72
ITEM00760,TXN00242,PROD0374,1,33354.61,15,28351.42
ITEM00761,TXN00242,PROD0033,2,7342.93,0,14685.86
ITEM00762,TXN00243,PROD0478,1,18776.55,5,17837.72
ITEM00763,TXN00243,PROD0253,2,4219.27,15,7172.76
ITEM00764,TXN00243,PROD0397,2,3921.71,5,7451.25
ITEM00765,TXN00243,PROD0221,1,4872.4,15,4141.54
ITEM00766,TXN00243,PROD0315,2,5851.55,10,10532.79
ITEM00767,TXN00244,PROD0287,1,7656.4,15,6507.94
ITEM00768,TXN00245,PROD0140,2,1017.61,5,1933.46
ITEM00769,TXN00245,PROD0471,2,3468.09,5,6589.37
ITEM00770,TXN00246,PROD0314,1,18458.4,5,17535.48
ITEM00771,TXN00246,PROD0418,2,3243.99,15,5514.78
ITEM00772,TXN00246,PROD0230,2,930.1,0,1860.2
ITEM00773,TXN00247,PROD0090,1,4721.82,10,4249.64
ITEM00774,TXN00247,PROD0290,1,2650.36,15,2252.81
ITEM00775,TXN00247,PROD0216,2,965.06,0,1930.12
ITEM00776,TXN00248,PROD0284,1,1462.7,0,1462.7
ITEM00777,TXN00248,PROD0223,1,660.81,15,561.69
ITEM00778,TXN00249,PROD0471,3,3468.09,5,9884.06
ITEM00779,TXN00249,PROD0352,1,5891.97,10,5302.77
ITEM00780,TXN00249,PROD0293,1,614.76,5,584.02
ITEM00781,TXN00249,PROD0411,2,36478.3,0,72956.6
ITEM00782,TXN00250,PROD0082,3,13468.09,15,34343.63
ITEM00783,TXN00250,PROD0249,1,2568.25,15,2183.01
ITEM00784,TXN00251,PROD0359,3,4353.43,10,11754.26
ITEM00785,TXN00251,PROD0343,2,16066.64,0,32133.28
ITEM00786,TXN00251,PROD0109,1,536.53,15,456.05
ITEM00787,TXN00251,PROD0030,2,3244.32,5,6164.21
ITEM00788,TXN00251,PROD0003,1,1728.17,0,1728.17
ITEM00789,TXN00252,PROD0373,1,7293.52,5,6928.84
ITEM00790,TXN00252,PROD0211,1,3728.3,10,3355.47
ITEM00791,TXN00252,PROD0310,3,1143.25,15,2915.29
ITEM00792,TXN00253,PROD0300,2,6279.6,5,11931.24
ITEM00793,TXN00253,PROD0221,3,4872.4,5,13886.34
ITEM00794,TXN00253,PROD0211,3,3728.3,0,11184.9
ITEM00795,TXN00253,PROD0082,1,13468.09,10,12121.28
ITEM00796,TXN00254,PROD0096,3,4941.62,5,14083.62
ITEM00797,TXN00254,PROD0294,1,2835.38,5,2693.61
ITEM00798,TXN00255,PROD0218,3,4544.19,10,12269.31
ITEM00799,TXN00255,PROD0142,3,990.49,15,2525.75
ITEM00800,TXN00255,PROD0091,2,2540.24,10,4572.43
ITEM00801,TXN00255,PROD0346,1,3924.65,10,3532.18
ITEM00802,TXN00256,PROD0123,3,4594.56,0,13783.68
ITEM00803,TXN00257,PROD0231,1,4568.52,15,3883.24
ITEM00804,TXN00258,PROD0024,1,48333.25,0,48333.25
ITEM00805,TXN00258,PROD0045,3,1096.28,0,3288.84
ITEM00806,TXN00258,PROD0109,1,536.53,5,509.7
ITEM00807,TXN00258,PROD0433,3,1470.84,0,4412.52
ITEM00808,TXN00258,PROD0103,2,1378.24,10,2480.83
ITEM00809,TXN00259,PROD0088,1,3620.42,15,3077.36
ITEM00810,TXN00259,PROD0174,1,5265.98,0,5265.98
ITEM00811,TXN00259,PROD0204,2,3080.28,15,5236.48
ITEM00812,TXN00259,PROD0296,2,3121.77,0,6243.54
ITEM00813,TXN00260,PROD0112,1,1057.41,10,951.67
ITEM00814,TXN00261,PROD0015,1,551.63,15,468.89
ITEM00815,TXN00261,PROD0188,2,49942.77,10,89896.99
ITEM00816,TXN00261,PROD0491,2,46035.46,10,82863.83
ITEM00817,TXN00261,PROD0394,2,19857.17,0,39714.34
ITEM00818,TXN00261,PROD0020,1,3766.72,10,3390.05
ITEM00819,TXN00262,PROD0500,2,1262.91,0,2525.82
ITEM00820,TXN00262,PROD0033,2,7342.93,10,13217.27
ITEM00821,TXN00262,PROD0403,1,1014.8,10,913.32
ITEM00822,TXN00263,PROD0457,2,662.9,0,1325.8
ITEM00823,TXN00263,PROD0314,1,18458.4,10,16612.56
ITEM00824,TXN00263,PROD0481,1,2686.67,5,2552.34
ITEM00825,TXN00263,PROD0004,2,1743.28,0,3486.56
ITEM00826,TXN00263,PROD0086,1,503.12,15,427.65
ITEM00827,TXN00264,PROD0435,2,4310.94,15,7328.6
ITEM00828,TXN00264,PROD0497,1,411.85,5,391.26
ITEM00829,TXN00264,PROD0479,2,7565.4,10,13617.72
ITEM00830,TXN00265,PROD0285,3,1967.81,15,5017.92
ITEM00831,TXN00265,PROD0103,1,1378.24,0,1378.24
ITEM00832,TXN00265,PROD0139,2,2092.77,15,3557.71
ITEM00833,TXN00266,PROD0223,2,660.81,10,1189.46
ITEM00834,TXN00267,PROD0075,1,3808.03,5,3617.63
ITEM00835,TXN00267,PROD0095,1,1188.47,5,1129.05
ITEM00836,TXN00268,PROD0304,3,291.29,0,873.87
ITEM00837,TXN00268,PROD0485,2,9899.66,0,19799.32
ITEM00838,TXN00268,PROD0332,1,3560.35,15,3026.3
ITEM00839,TXN00269,PROD0044,3,7576.98,5,21594.39
ITEM00840,TXN00270,PROD0337,2,6530.94,10,11755.69
ITEM00841,TXN00271,PROD0392,2,3758.43,15,6389.33
ITEM00842,TXN00271,PROD0255,3,1757.58,10,4745.47
ITEM00843,TXN00272,PROD0299,2,2727.11,15,4636.09
ITEM00844,TXN00272,PROD0123,2,4594.56,10,8270.21
ITEM00845,TXN00272,PROD0280,1,4054.34,10,3648.91
ITEM00846,TXN00272,PROD0006,3,1628.88,15,4153.64
ITEM00847,TXN00273,PROD0062,2,4978.5,5,9459.15
ITEM00848,TXN00273,PROD0387,3,4724.68,15,12047.93
ITEM00849,TXN00273,PROD0102,1,37784.07,15,32116.46
ITEM00850,TXN00274,PROD0006,2,1628.88,15,2769.1
